,timestep,Node,flow
8010,1,node_26311,4995
8011,1,node_26314,196
8012,1,node_26317,47554
8013,1,node_26318,16782
8014,1,node_26321,18659
8015,1,node_26322,2748
8016,1,node_26327,2947
8017,1,node_26328,2972
8018,1,node_26331,10735
8019,1,node_26337,10022
8020,1,node_26338,9119
8021,1,node_26342,10681
8022,1,node_26344,10356
8023,1,node_26346,17249
8024,1,node_26349,51846
8025,1,node_26351,24173
8026,1,node_26353,8727
8027,1,node_26358,13155
8028,1,node_26359,12637
8029,1,node_26363,14380
8030,1,node_26366,13627
8031,1,node_26369,22702
8032,1,node_26373,14967
8033,1,node_26376,15080
8034,1,node_26378,16016
8035,1,node_26380,22910
8036,1,node_26381,12282
8037,1,node_26383,33692
8038,1,node_26387,14124
8039,1,node_26390,11409
8040,1,node_26393,25886
8041,1,node_26396,16290
8042,1,node_26400,33849
8043,1,node_26402,14138
8044,1,node_26404,33740
8045,1,node_26408,55282
8046,1,node_26409,32009
8047,1,node_26412,29131
8048,1,node_26414,12494
8049,1,node_26429,39920
8050,1,node_26437,37752
8051,1,node_26442,13459
8052,1,node_26443,32392
8053,1,node_26444,42430
8054,1,node_26445,36158
8055,1,node_26446,25348
8056,1,node_26447,9386
8057,1,node_26448,33336
8058,1,node_26449,25377
8059,1,node_26463,36160
8060,1,node_26467,28466
8061,1,node_26468,30468
8062,1,node_26469,42527
8063,1,node_26470,31454
8064,1,node_26471,19080
8065,1,node_26472,38389
8066,1,node_26473,27608
8067,1,node_26474,31532
8068,1,node_26475,25300
8069,1,node_26476,24378
8070,1,node_26477,5504
8071,1,node_26479,7893
8072,1,node_26482,4726
8073,1,node_26484,5526
8074,1,node_26486,1227
8075,1,node_26488,1854
8076,1,node_26489,20204
8077,1,node_26490,20701
8078,1,node_26491,29441
8079,1,node_26493,24623
8080,1,node_26494,27961
8081,1,node_26500,8846
8082,1,node_26504,7507
8083,1,node_26507,8526
8084,1,node_26513,7100
8085,1,node_26515,8333
8086,1,node_26516,7107
8087,1,node_26517,2717
8088,1,node_26518,32868
8089,1,node_26519,1115
8090,1,node_26520,1943
8091,1,node_26522,21029
8092,1,node_26526,3920
8093,1,node_26530,25892
8094,1,node_26532,2760
8095,1,node_26533,6133
8096,1,node_26534,6257
8097,1,node_26535,8018
8098,1,node_26537,12103
8099,1,node_26539,21140
8100,1,node_26541,3663
8101,1,node_26543,17324
8102,1,node_26544,1401
8103,1,node_26545,11629
8104,1,node_26550,17354
8105,1,node_26551,34001
8106,1,node_26555,37797
8107,1,node_26557,24733
8108,1,node_26560,8995
8109,1,node_26562,20842
8110,1,node_26563,14394
8111,1,node_26565,13030
8112,1,node_26567,6391
8113,1,node_26569,9469
8114,1,node_26570,2316
8115,1,node_26573,23419
8116,1,node_26574,14382
8117,1,node_26575,3346
8118,1,node_26578,46623
8119,1,node_26581,2502
8120,1,node_26582,7645
8121,1,node_26583,17186
8122,1,node_26585,2655
8123,1,node_26594,15106
8124,1,node_26597,29578
8125,1,node_26607,9852
8126,1,node_26608,5541
8127,1,node_26609,13321
8128,1,node_26616,2711
8129,1,node_26622,13705
8130,1,node_26627,16771
8131,1,node_26628,4042
8132,1,node_26629,5014
8133,1,node_26631,1179
8134,1,node_26633,13369
8135,1,node_26642,25676
8136,1,node_26648,23272
8137,1,node_26654,16404
8138,1,node_26660,11930
8139,1,node_26661,5964
8140,1,node_26667,12619
8141,1,node_26669,15402
8142,1,node_26672,38916
8143,1,node_26678,24167
8144,1,node_26679,32038
8145,1,node_26681,41716
8146,1,node_26684,31246
8147,1,node_26686,31573
8148,1,node_26688,11518
8149,1,node_26689,13674
8150,1,node_26694,40629
8151,1,node_26696,12867
8152,1,node_26697,36440
8153,1,node_26699,38806
8154,1,node_26702,27072
8155,1,node_26704,6631
8156,1,node_26706,5436
8157,1,node_26709,46478
8158,1,node_26712,29931
8159,1,node_26715,30748
8160,1,node_26719,35580
8161,1,node_26722,7249
8162,1,node_26723,23
8163,1,node_26726,4791
8164,1,node_26733,11480
8165,1,node_26734,20923
8166,1,node_26738,434
8167,1,node_26739,27357
8168,1,node_26740,47093
8169,1,node_26742,226
8170,1,node_26749,5839
8171,1,node_26751,15403
8172,1,node_26756,22237
8173,1,node_26757,34725
8174,1,node_26759,14602
8175,1,node_26765,10947
8176,1,node_26767,18738
8177,1,node_26771,46408
8178,1,node_26773,41954
8179,1,node_26778,9431
8180,1,node_26779,1369
8181,1,node_26782,15432
8182,1,node_26786,7410
8183,1,node_26790,3730
8184,1,node_26796,24083
8185,1,node_26799,280
8186,1,node_26806,40846
8187,1,node_26808,11953
8188,1,node_26810,92
8189,1,node_26816,26394
8190,1,node_26819,9227
8191,1,node_26820,4920
8192,1,node_26823,21374
8193,1,node_26831,45330
8194,1,node_26832,22664
8195,1,node_26839,20143
8196,1,node_26841,203
8197,1,node_26844,5820
8198,1,node_26848,29813
8199,1,node_26852,37049
8200,1,node_26854,24469
8201,1,node_26860,10405
8202,1,node_26862,3660
8203,1,node_26865,1617
8204,1,node_26873,1253
8205,1,node_26874,2410
8206,1,node_26881,106259
8207,1,node_26897,27254
8208,1,node_26903,17677
8209,1,node_26904,21720
8210,1,node_26907,34266
8211,1,node_26910,14670
8212,1,node_26914,677
8213,1,node_26916,467
8214,1,node_26918,24467
8215,1,node_26930,36642
8216,1,node_26940,479
8217,1,node_26946,1535
8218,1,node_26948,4189
8219,1,node_26956,10350
8220,1,node_26966,7449
8221,1,node_26978,22319
8222,1,node_26980,29062
8223,1,node_26986,7823
8224,1,node_26987,30477
8225,1,node_26989,1435
8226,1,node_26990,2213
8227,1,node_26992,1421
8228,1,node_26994,1866
8229,1,node_27002,10375
8230,1,node_27006,16091
8231,1,node_27017,3911
8232,1,node_27018,1888
8233,1,node_27020,7160
8234,1,node_27021,74031
8235,1,node_27024,14873
8236,1,node_27025,50
8237,1,node_27031,3930
8238,1,node_27039,8164
8239,1,node_27040,14476
8240,1,node_27043,14360
8241,1,node_27047,33215
8242,1,node_27050,6447
8243,1,node_27051,2630
8244,1,node_27052,26
8245,1,node_27053,21
8246,1,node_27054,540
8247,1,node_27055,5968
8248,1,node_27057,1752
8249,1,node_27067,3448
8250,1,node_27069,7843
8251,1,node_27078,16827
8252,1,node_27080,45347
8253,1,node_27083,5647
8254,1,node_27092,40635
8255,1,node_27106,74
8256,1,node_27112,4174
8257,1,node_27114,1300
8258,1,node_27128,44
8259,1,node_27131,19663
8260,1,node_27132,837
8261,1,node_27136,70170
8262,1,node_27137,19853
8263,1,node_27140,10880
8264,1,node_27143,4790
8265,1,node_27144,581
8266,1,node_27148,7842
8267,1,node_27152,11839
8268,1,node_27155,6575
8269,1,node_27157,78970
8270,1,node_27160,114861
8271,1,node_27162,2130
8272,1,node_27164,8852
8273,1,node_27166,4910
8274,1,node_27169,70942
8275,1,node_27171,19424
8276,1,node_27179,57062
8277,1,node_27181,9343
8278,1,node_27185,5857
8279,1,node_27189,5998
8280,1,node_27192,12141
8281,1,node_27198,5413
8282,1,node_27200,12386
8283,1,node_27203,33646
8284,1,node_27206,3932
8285,1,node_27210,13401
8286,1,node_27215,37099
8287,1,node_27219,23359
8288,1,node_27221,28912
8289,1,node_27229,32192
8290,1,node_27232,25441
8291,1,node_27236,72178
8292,1,node_27241,20298
8293,1,node_27244,63064
8294,1,node_27250,8110
8295,1,node_27255,18411
8296,1,node_27256,64767
8297,1,node_27260,33525
8298,1,node_27266,65191
8299,1,node_27269,24342
8300,1,node_27272,17207
8301,1,node_27275,16067
8302,1,node_27278,10255
8303,1,node_27281,2795
8304,1,node_27287,26456
8305,1,node_27290,1515
8306,1,node_27291,32746
8307,1,node_27294,16303
8308,1,node_27302,15608
8309,1,node_27303,8619
8310,1,node_27306,5270
8311,1,node_27308,7069
8312,1,node_27313,15100
8313,1,node_27318,71948
8314,1,node_27321,4099
8315,1,node_27322,64851
8316,1,node_27331,12845
8317,1,node_27334,34914
8318,1,node_27337,31955
8319,1,node_27341,85506
8320,1,node_27343,12024
8321,1,node_27356,12166
8322,1,node_27360,21831
8323,1,node_27364,4493
8324,1,node_27365,7955
8325,1,node_27369,9242
8326,1,node_27370,312
8327,1,node_27371,4412
8328,1,node_27376,1098
8329,1,node_27382,7393
8330,1,node_27384,47569
8331,1,node_27388,49254
8332,1,node_27391,24185
8333,1,node_27394,6357
8334,1,node_27395,9050
8335,1,node_27396,23
8336,1,node_27398,2690
8337,1,node_27401,11075
8338,1,node_27403,9015
8339,1,node_27406,5503
8340,1,node_27407,13709
8341,1,node_27410,20934
8342,1,node_27413,11916
8343,1,node_27415,8256
8344,1,node_27419,930
8345,1,node_27421,5853
8346,1,node_27424,6014
8347,1,node_27426,9816
8348,1,node_27431,2501
8349,1,node_27433,3687
8350,1,node_27436,10304
8351,1,node_27437,4116
8352,1,node_27439,13362
8353,1,node_27442,34343
8354,1,node_27443,15300
8355,1,node_27447,16471
8356,1,node_27449,26621
8357,1,node_27454,19971
8358,1,node_27456,2286
8359,1,node_27461,50924
8360,1,node_27465,65434
8361,1,node_27467,26532
8362,1,node_27469,25838
8363,1,node_27473,45531
8364,1,node_27477,48283
8365,1,node_27480,21085
8366,1,node_27481,74
8367,1,node_27490,28857
8368,1,node_27492,5339
8369,1,node_27495,2644
8370,1,node_27499,430
8371,1,node_27506,30359
8372,1,node_27509,178
8373,1,node_27511,5320
8374,1,node_27516,2062
8375,1,node_27518,771
8376,1,node_27525,14329
8377,1,node_27527,8874
8378,1,node_27533,11646
8379,1,node_27535,11863
8380,1,node_27536,7170
8381,1,node_27541,22255
8382,1,node_27547,32491
8383,1,node_27553,25378
8384,1,node_27559,38499
8385,1,node_27564,22865
8386,1,node_27565,23035
8387,1,node_27570,16661
8388,1,node_27573,16462
8389,1,node_27576,625
8390,1,node_27582,4811
8391,1,node_27583,1872
8392,1,node_27586,1140
8393,1,node_27595,11383
8394,1,node_27597,3165
8395,1,node_27602,324
8396,1,node_27604,725
8397,1,node_27607,654
8398,1,node_27609,11765
8399,1,node_27611,267
8400,1,node_27612,3560
8401,1,node_27613,11680
8402,1,node_27616,10727
8403,1,node_27618,10765
8404,1,node_27621,16513
8405,1,node_27623,11795
8406,1,node_27625,1507
8407,1,node_27627,15024
8408,1,node_27630,20476
8409,1,node_27633,15330
8410,1,node_27636,12021
8411,1,node_27637,14064
8412,1,node_27639,15152
8413,1,node_27644,11073
8414,1,node_27646,11878
8415,1,node_27647,1071
8416,1,node_27649,196
8417,1,node_27652,6
8418,1,node_27654,45483
8419,1,node_27656,14321
8420,1,node_27662,41285
8421,1,node_27663,20168
8422,1,node_27664,318
8423,1,node_27669,19312
8424,1,node_27673,20750
8425,1,node_27681,9683
8426,1,node_27685,53907
8427,1,node_27687,83
8428,1,node_27689,867
8429,1,node_27694,1491
8430,1,node_27697,1248
8431,1,node_27698,611
8432,1,node_27700,933
8433,1,node_27704,7472
8434,1,node_27709,16066
8435,1,node_27714,3372
8436,1,node_27717,7622
8437,1,node_27720,9313
8438,1,node_27724,6842
8439,1,node_27728,4170
8440,1,node_27733,10569
8441,1,node_27736,16402
8442,1,node_27739,9212
8443,1,node_27742,23997
8444,1,node_27743,15044
8445,1,node_27747,2276
8446,1,node_27749,6883
8447,1,node_27751,3057
8448,1,node_27756,4148
8449,1,node_27759,8860
8450,1,node_27766,4846
8451,1,node_27768,6699
8452,1,node_27771,12782
8453,1,node_27773,12518
8454,1,node_27779,22331
8455,1,node_27780,25980
8456,1,node_27786,28514
8457,1,node_27789,51107
8458,1,node_27795,64568
8459,1,node_27800,2087
8460,1,node_27802,837
8461,1,node_27804,9733
8462,1,node_27807,7162
8463,1,node_27810,8223
8464,1,node_27814,1467
8465,1,node_27817,14559
8466,1,node_27826,39136
8467,1,node_27828,14974
8468,1,node_27835,24691
8469,1,node_27837,33371
8470,1,node_27841,23947
8471,1,node_27843,9687
8472,1,node_27846,76
8473,1,node_27851,5945
8474,1,node_27853,15784
8475,1,node_27855,16337
8476,1,node_27856,30259
8477,1,node_27860,5373
8478,1,node_27862,7889
8479,1,node_27866,19639
8480,1,node_27872,7728
8481,1,node_27873,41099
8482,1,node_27876,32080
8483,1,node_27877,53421
8484,1,node_27882,21473
8485,1,node_27884,25491
8486,1,node_27887,16234
8487,1,node_27892,3235
8488,1,node_27893,14327
8489,1,node_27894,8303
8490,1,node_27897,8453
8491,1,node_27900,15914
8492,1,node_27903,29564
8493,1,node_27905,999
8494,1,node_27907,9004
8495,1,node_27908,3422
8496,1,node_27910,1413
8497,1,node_27917,12183
8498,1,node_27920,32082
8499,1,node_27924,3564
8500,1,node_27927,9420
8501,1,node_27930,20766
8502,1,node_27931,19659
8503,1,node_27934,18918
8504,1,node_27937,41289
8505,1,node_27941,17061
8506,1,node_27944,38453
8507,1,node_27946,28025
8508,1,node_27949,42166
8509,1,node_27955,25449
8510,1,node_27956,20878
8511,1,node_27958,26278
8512,1,node_27960,34966
8513,1,node_27965,41840
8514,1,node_27967,29036
8515,1,node_27968,30918
8516,1,node_27972,22563
8517,1,node_27975,14459
8518,1,node_27977,15
8519,1,node_27980,24007
8520,1,node_27984,51945
8521,1,node_27985,14429
8522,1,node_27988,17205
8523,1,node_27990,15084
8524,1,node_27996,882
8525,1,node_27998,236
8526,1,node_27999,124
8527,1,node_28003,6096
8528,1,node_28005,1652
8529,1,node_28009,4778
8530,1,node_28016,15421
8531,1,node_28019,21048
8532,1,node_28020,26314
8533,1,node_28024,8928
8534,1,node_28025,4010
8535,1,node_28031,16286
8536,1,node_28035,1974
8537,1,node_28044,3596
8538,1,node_28046,7447
8539,1,node_28048,3625
8540,1,node_28049,7041
8541,1,node_28052,4030
8542,1,node_28066,2355
8543,1,node_28067,980
8544,1,node_28068,2288
8545,1,node_28070,3935
8546,1,node_28071,1244
8547,1,node_28072,20541
8548,1,node_28076,42924
8549,1,node_28077,3032
8550,1,node_28080,268
8551,1,node_28081,27863
8552,1,node_28083,426
8553,1,node_28086,20775
8554,1,node_28088,32090
8555,1,node_28090,43916
8556,1,node_28093,28205
8557,1,node_28094,27780
8558,1,node_28098,42726
8559,1,node_28099,44596
8560,1,node_28102,33979
8561,1,node_28103,18662
8562,1,node_28104,12981
8563,1,node_28107,41471
8564,1,node_28110,23885
8565,1,node_28111,7483
8566,1,node_28113,17962
8567,1,node_28115,32993
8568,1,node_28118,8360
8569,1,node_28121,27568
8570,1,node_28124,19229
8571,1,node_28125,972
8572,1,node_28127,21621
8573,1,node_28128,41688
8574,1,node_28131,28301
8575,1,node_28133,21493
8576,1,node_28134,12295
8577,1,node_28136,2776
8578,1,node_28138,6247
8579,1,node_28140,12120
8580,1,node_28142,12915
8581,1,node_28143,19545
8582,1,node_28146,20540
8583,1,node_28150,1099
8584,1,node_28153,3988
8585,1,node_28154,2347
8586,1,node_28157,10573
8587,1,node_28161,30988
8588,1,node_28163,32326
8589,1,node_28170,39094
8590,1,node_28171,46539
8591,1,node_28173,23895
8592,1,node_28174,20562
8593,1,node_28177,29697
8594,1,node_28179,25636
8595,1,node_28181,20467
8596,1,node_28184,20139
8597,1,node_28185,24854
8598,1,node_28189,2717
8599,1,node_28190,11465
8600,1,node_28197,83547
8601,1,node_28203,13604
8602,1,node_28211,14391
8603,1,node_28214,230
8604,1,node_28223,18245
8605,1,node_28225,2287
8606,1,node_28227,2619
8607,1,node_28229,7717
8608,1,node_28231,4737
8609,1,node_28234,7546
8610,1,node_28236,2634
8611,1,node_28238,2204
8612,1,node_28241,16338
8613,1,node_28246,11605
8614,1,node_28251,24986
8615,1,node_28254,17115
8616,1,node_28257,4095
8617,1,node_28258,14240
8618,1,node_28259,27280
8619,1,node_28268,2330
8620,1,node_28271,1173
8621,1,node_28272,3715
8622,1,node_28275,1782
8623,1,node_28280,18861
8624,1,node_28285,4415
8625,1,node_28292,19884
8626,1,node_28296,14350
8627,1,node_28297,88
8628,1,node_28301,85
8629,1,node_28307,1674
8630,1,node_28310,6615
8631,1,node_28311,15449
8632,1,node_28315,2791
8633,1,node_28317,2310
8634,1,node_28318,9119
8635,1,node_28321,56215
8636,1,node_28325,26595
8637,1,node_28329,44664
8638,1,node_28332,5750
8639,1,node_28337,9574
8640,1,node_28347,1329
8641,1,node_28351,23848
8642,1,node_28355,1959
8643,1,node_28358,16483
8644,1,node_28361,41442
8645,1,node_28362,15217
8646,1,node_28367,25703
8647,1,node_28372,6754
8648,1,node_28373,1610
8649,1,node_28376,4637
8650,1,node_28377,2299
8651,1,node_28378,1609
8652,1,node_28380,6519
8653,1,node_28385,9742
8654,1,node_28391,51
8655,1,node_28392,5042
8656,1,node_28394,31119
8657,1,node_28400,5274
8658,1,node_28401,10545
8659,1,node_28402,15628
8660,1,node_28409,20627
8661,1,node_28414,39499
8662,1,node_28422,880
8663,1,node_28424,1894
8664,1,node_28426,8660
8665,1,node_28429,11488
8666,1,node_28430,7247
8667,1,node_28439,5089
8668,1,node_28442,11538
8669,1,node_28448,16927
8670,1,node_28450,6253
8671,1,node_28458,27544
8672,1,node_28463,10768
8673,1,node_28475,18374
8674,1,node_28477,8801
8675,1,node_28486,10069
8676,1,node_28488,5547
8677,1,node_28491,7581
8678,1,node_28493,8332
8679,1,node_28495,17858
8680,1,node_28496,3972
8681,1,node_28497,6318
8682,1,node_28499,4579
8683,1,node_28500,12870
8684,1,node_28502,14978
8685,1,node_28503,19952
8686,1,node_28504,6525
8687,1,node_28505,27984
8688,1,node_28506,10746
8689,1,node_28509,23249
8690,1,node_28510,10961
8691,1,node_28511,14715
8692,1,node_28522,0
8693,1,node_28523,70
8694,1,node_28526,10683
8695,1,node_28528,41928
8696,1,node_28531,584
8697,1,node_28536,18552
8698,1,node_28537,525
8699,1,node_28538,138
8700,1,node_28541,16474
8701,1,node_28543,5771
8702,1,node_28571,10091
8703,1,node_28577,19113
8704,1,node_28578,13359
8705,1,node_28581,2691
8706,1,node_28583,20021
8707,1,node_28587,5550
8708,1,node_28588,2310
8709,1,node_28589,13246
8710,1,node_28594,4508
8711,1,node_28596,6850
8712,1,node_28597,4049
8713,1,node_28599,31318
8714,1,node_28601,25932
8715,1,node_28603,8377
8716,1,node_28605,12217
8717,1,node_28611,38369
8718,1,node_28619,28936
8719,1,node_28621,35480
8720,1,node_28623,13746
8721,1,node_28624,625
8722,1,node_28628,333
8723,1,node_28629,9715
8724,1,node_28630,9372
8725,1,node_28631,7311
8726,1,node_28633,7862
8727,1,node_28636,508
8728,1,node_28638,15111
8729,1,node_28640,5286
8730,1,node_28641,10423
8731,1,node_28643,6967
8732,1,node_28645,7125
8733,1,node_28650,10447
8734,1,node_28655,4540
8735,1,node_28658,13056
8736,1,node_28661,2381
8737,1,node_28662,3313
8738,1,node_28663,4395
8739,1,node_28664,2846
8740,1,node_28665,5686
8741,1,node_28667,3803
8742,1,node_28668,13249
8743,1,node_28670,4130
8744,1,node_28671,2763
8745,1,node_28674,5388
8746,1,node_28675,6404
8747,1,node_28676,1533
8748,1,node_28678,56755
8749,1,node_28680,13002
8750,1,node_28683,12862
8751,1,node_28684,13794
8752,1,node_28686,13966
8753,1,node_28688,6225
8754,1,node_28690,6981
8755,1,node_28692,15104
8756,1,node_28693,18024
8757,1,node_28695,3158
8758,1,node_28699,30901
8759,1,node_28704,12543
8760,1,node_28709,14864
8761,1,node_28711,599
8762,1,node_28717,22205
8763,1,node_28723,9902
8764,1,node_28724,14653
8765,1,node_28728,16871
8766,1,node_28729,7377
8767,1,node_28730,8699
8768,1,node_28732,18636
8769,1,node_28733,6319
8770,1,node_28735,11707
8771,1,node_28738,23180
8772,1,node_28739,21481
8773,1,node_28741,11686
8774,1,node_28742,9758
8775,1,node_28745,20253
8776,1,node_28750,108
8777,1,node_28754,13178
8778,1,node_28758,11646
8779,1,node_28759,13898
8780,1,node_28760,16387
8781,1,node_28762,20214
8782,1,node_28764,2346
8783,1,node_28765,13755
8784,1,node_28766,11002
8785,1,node_28771,9902
8786,1,node_28772,8304
8787,1,node_28773,12190
8788,1,node_28775,11940
8789,1,node_28780,15344
8790,1,node_28781,20768
8791,1,node_28782,24431
8792,1,node_28784,46321
8793,1,node_28785,2795
8794,1,node_28789,2205
8795,1,node_28791,23985
8796,1,node_28793,18693
8797,1,node_28798,4410
8798,1,node_28800,1116
8799,1,node_28801,3228
8800,1,node_28802,31421
8801,1,node_28806,8525
8802,1,node_28809,12799
8803,1,node_28814,25186
8804,1,node_28815,198
8805,1,node_28816,4572
8806,1,node_28818,1754
8807,1,node_28819,2578
8808,1,node_28821,406
8809,1,node_28827,11301
8810,1,node_28830,20372
8811,1,node_28832,25674
8812,1,node_28834,29560
8813,1,node_28836,3654
8814,1,node_28838,11017
8815,1,node_28839,615
8816,1,node_28841,2179
8817,1,node_28842,2022
8818,1,node_28845,47874
8819,1,node_28847,9854
8820,1,node_28850,14658
8821,1,node_28852,15659
8822,1,node_28853,8157
8823,1,node_28857,19125
8824,1,node_28859,11191
8825,1,node_28861,32454
8826,1,node_28863,30435
8827,1,node_28865,6986
8828,1,node_28867,16484
8829,1,node_28869,9849
8830,1,node_28870,6770
8831,1,node_28872,6453
8832,1,node_28874,15475
8833,1,node_28876,13418
8834,1,node_28878,18318
8835,1,node_28880,4275
8836,1,node_28881,18241
8837,1,node_28882,7317
8838,1,node_28884,17495
8839,1,node_28886,8229
8840,1,node_28888,8070
8841,1,node_28890,7938
8842,1,node_28892,24434
8843,1,node_28894,17008
8844,1,node_28896,2030
8845,1,node_28898,300
